learner,n_folds,n_rep_folds,dml_procedure,score,n,p_x,alpha_0,R,coverage,coef,Date
regr.cv_glmnet,5,1,dml2,LATE,1000,20,0.5,500,0.958,0.487972673767357|0.701256146724422|0.644367049787621|0.535763645468648|0.456583310480386|0.504819478580521|0.561784406800386|0.644734618539992|0.676368563342396|0.312724644035085|0.174596976471035|0.554597928969888|0.78706953125037|0.299670162280102|0.316955671011506|0.374118278444811|0.565413628451772|0.509299289706126|0.460239020714187|0.140323081792596|0.730774737316631|0.571343115125555|0.450524782059421|0.31513590910442|0.938828225478252|0.442478967209769|0.555988380543763|0.323649716113129|0.42122815714139|0.729338410201281|0.769668225285175|0.614416041558721|0.69130222017122|0.46965515525591|0.393086702177953|0.456155791280674|0.443646083087926|0.635020579891686|0.766065070144862|0.867471540007526|0.565658309832316|0.727747427843307|0.539734250759492|0.536439784896604|0.634225793605311|0.52590417596189|0.413501076517587|0.536448711444738|0.756229891768677|0.276160454545755|0.194612879144344|0.163426484782475|0.190187343703949|0.816404569784453|0.636704419783634|0.56697080198262|0.396211817515155|0.547398933883608|0.300463564215717|0.706977701272045|0.765236266008766|0.410127906545167|0.489090358462706|0.516472127161707|0.806698255553172|0.505530682699385|0.114106848137089|0.167665898242375|0.154609583779745|0.469036501683529|0.435311180034326|0.364530621272335|0.380468182336092|0.323585610553404|0.0903938673442578|0.178388516369774|0.751866734599639|0.195407238117713|0.691840673629722|0.589431050745875|0.415503581759432|0.596788682511841|0.732458618651426|0.302897160894361|0.559594948113387|0.754918438397088|0.474268679578951|0.620571761886689|0.408289555119747|0.343244562667315|0.526980976139226|0.50667716085142|0.241256668407812|0.558542972884776|0.583794682544062|0.547478325951541|0.486066863144982|0.372288341403154|0.663567694225591|0.449065785851891|0.298240064496844|0.548666801195336|0.414920169990582|0.649348570143844|0.757333906695325|0.473380885213251|0.29948282306259|0.361666842833378|0.274145112156968|0.661432702917105|0.671989215368829|0.231598031111342|0.598504890326637|0.352397627865686|0.115286537376556|0.343919322629549|0.664603790714067|0.278658217689032|0.632150798693369|0.750011152257879|0.535534576556541|0.422166674411002|0.350975794217254|0.382971947237157|0.715682511856443|0.617143096113838|0.27103578644444|0.71053514719974|0.496526100564454|0.697487847238608|1.04067913272078|0.810934427708687|0.702746877093471|0.431030147331583|0.420514818038385|0.983956218018627|0.585102554751988|0.27888473580981|0.444197339221676|0.57460244704919|0.659723325393416|0.641921170999507|0.582075002880473|0.688819933386199|0.627690912074613|0.752733663953006|0.834232277368453|0.645928229165563|0.726867231657532|0.0993213564050981|0.353189005300806|0.28468935446571|0.322575663817017|0.18088970585462|0.362069148588937|0.683382551175108|0.410598776264223|0.353236979768977|0.364853293094867|0.416411344513267|0.314043640749326|0.350982381659624|0.227623746220741|0.595857575206529|0.284620099400564|0.469102135868099|0.580082682646864|0.090448981796534|0.583431177334273|0.485835930967734|0.568640609055808|0.413490088066744|0.436584730728852|0.577486828817378|0.52715749528255|0.865401175158248|0.40346910196195|0.214344157517594|0.426239467081664|0.425171293402491|0.713033200125612|0.636217139362677|0.41068415340548|0.380997553505814|0.9785080828545|0.609226822179611|0.483709259439949|0.45638641648262|0.432518058838456|0.562942100725888|0.416829732835855|0.755542080181129|0.258461290808166|0.535676502803207|0.517851795985611|0.496662276548339|0.649817787079562|0.568133535419667|0.518259378508292|0.378206559966754|0.794288154630161|0.661054570794722|0.451570478092029|0.457261595665201|0.383513763491571|0.661832230449151|0.492229747299479|0.489122443957379|0.904717095124547|0.900161404646255|0.63808221183432|0.72537358513887|0.586616069493646|0.704821411102428|0.364437411967119|0.84655558700552|0.2930038346893|0.394570803440906|0.350943188406744|0.392216793939418|0.583220408290024|0.378240092080087|0.238880008492528|0.622133697271542|0.146172249120942|0.179663393906947|0.5961271338734|0.780576817108884|0.513610822200989|0.74115030198858|0.347487843400244|0.931387837956335|0.245927961092589|0.255156943679319|0.331216108425439|0.493891434695242|0.612255512757192|0.47436036491831|0.675989386236256|0.487788551876678|0.860864252975773|0.553985754617234|0.243353267815309|0.720486983437595|0.217370738008642|0.648107295097312|0.457687873000421|0.458373236632428|0.832687693059833|0.510658919263504|0.735305051081281|0.377680178141407|0.425070968056259|0.656117151479463|0.19000081950157|0.616187766636305|0.734009791300495|0.183583776566121|0.453177058375409|0.733546678564805|0.565160734455998|0.583070459622134|0.557568364493734|0.391158456616152|0.530130313267119|0.339204363255088|0.430097330362207|0.64948782222687|0.551643627204832|0.672152222960384|0.161705148405701|0.528962737719488|0.793568132472249|0.412407121582609|0.459484493134617|0.251360734143588|0.57626881534136|0.0799874121813838|0.503007681711433|0.466646957141851|0.102764545808824|0.481321231038867|0.423295118813433|0.363704048453478|0.579111175480838|0.442572752765804|0.47032948663261|0.102741592797993|0.54457653835664|0.779782227680701|0.744203779900937|0.440097279990759|0.251797319208147|0.342551100486237|0.397239820413225|0.508914543709905|0.627231326083037|0.483397166799787|0.195596272668992|0.158002736990572|0.39022185626799|0.557470824841867|0.606962412070048|0.36329259356472|0.876345073734164|1.0184338532111|0.27771817905547|0.330060319765417|0.431641399365947|0.333455264932557|0.709058107343137|0.800496805978204|0.354639413576486|0.2804307149841|0.540489428371986|0.594473704918037|0.742389614225885|0.443727134301393|0.708353186017317|0.136015588345627|0.651165885370966|0.2700739412271|0.209007144567301|0.728924501302614|0.469223322963074|0.704598724574199|0.679752859357996|0.384394800171515|0.423018773379232|0.15624292313951|0.464852069300042|1.03397680508564|0.621416455236205|0.519704956971964|0.305967108819569|0.656996931726039|0.863347969691886|0.323472674606392|0.523049721460177|0.606221779200318|0.937648125484294|0.821928463304351|0.384270777799831|0.231127707721715|0.513440962962662|0.461125990601197|0.288827694680468|0.631762812504674|0.487830689099436|0.594811442727377|0.398811244087298|0.548007039958321|0.627794085687305|0.572472856685487|0.343356766392701|0.423728776148814|0.597287086937616|0.322257932045847|0.605267065794755|0.535130199711975|0.629658560065754|0.651487519112492|0.341376233951642|0.820570513504668|0.3929307104278|0.626538186616676|0.435160409811366|0.476430674531395|0.501549570733893|0.639429800683327|0.445299487239438|0.654068272399218|0.183005245638862|0.5411977470096|0.537133172865132|0.513447932854799|0.647890291419483|0.368519306199919|0.679329209820216|0.783707008979829|0.648845086154766|0.603653541631565|0.570091093875935|0.292241782592551|0.748071941767007|0.724128412135139|0.254777682474658|0.197360173176637|0.770998560658614|0.536097871902844|0.462746775186111|0.567516687373093|0.334676781957584|0.463721386392881|0.292083125662038|0.496481363222849|0.692770891769637|0.424799355386733|0.27033261669077|0.292735641278293|0.519537722297155|0.53416188189244|0.543182951841679|0.583340669986846|0.239618749866107|0.379312279546642|0.613318471881934|0.767357990296475|0.51791276504683|0.485651860585589|0.287780777695975|0.44208296352379|0.468997619435168|0.365870910551745|0.491049191629911|0.20925520825261|0.693351297526077|0.645243525631022|0.879262457747927|0.628906916456505|0.543203045590362|0.776832938593222|0.567272026509564|0.652306553417014|0.851108602113053|0.370663972635494|0.380244977487103|0.386418568066539|0.659447050872884|0.438574224780084|0.446278595707211|0.459853642005148|0.625522340138122|0.292416535978239|0.327072752208229|0.366171899367785|0.662084457364156|0.350280649135185|0.643917119088704|0.564518094809184|0.790685640373631|0.340126284678792|0.693149942105341|-0.0533423286167063|0.356510586350834|-0.0479780667828185|0.751536104224137|0.453336724183841|0.485729413826149|0.69682876932443|0.518715686072444|0.460101174074536|0.382037624999796|0.277398119512089|0.814121782808197|0.678245470846713|0.745228657046753|0.564680835019672|0.581595548965959|0.729864168802005|0.303616444875613|0.303306982393689|0.052218102797229|0.71534869781514|0.464141199557914|0.0989211732292863|0.451189975031744|0.546635975096669|0.415639209936542|0.489255292002179|0.404452882917281|0.208901641828513|0.360833281171379|0.585726383185563|0.853386068492378|0.47616991803414|0.612413555142445|0.288952174978904|0.300432231052945|0.636828574578553|0.562141813791373|0.136754129792556|0.587036122183525|0.623347974277011|0.696339714334747|0.468193034138849|0.3522035538248|0.779501691234676|0.508310577835074|0.168125367590166|0.582178032641202|0.10723593601623|0.630098951080036|0.454327231704757|0.709957581557756|0.443373040808064|0.835373337470957|0.437842007330617|0.30685104829752|0.517800320571019,2021-07-28
